EWS ID,ProjectNumber,Published,Bank Risk Rating,Project Status,EWS URL,Detailed Analysis URL,Project Name,City,Country Count,Country 1,Country 2,Country 3,Country 4,Country 5,Country 6,Country 7,Country 8,Country 9,Country 10,Country 11,Country 12,Private Actor Count,Private Actor 1,Private Actor 2,Private Actor 3,Private Actor 4,Private Actor 5,Private Actor 6,Private Actor 7,Private Actor 8,Private Actor 9,Private Actor 10,Private Actor 11,Private Actor 12,Private Actor 13,Private Actor 14,Private Actor 15,Bank Count,Bank 1,Bank 2,Bank 3,Bank 4,Bank 5,Sector Count,Sector 1,Sector 2,Sector 3,Sector 4,Sector 5,Sector 6,Sector 7,Last Edited,Date Scraped,Date Disclosed,Board Date,Source URL,Project Cost,Investment Amount,Partners Contacted,Partners Responded,Communities Informed,Community Response,People Trained,Information Requested,Analysis URL,Lead Person Count,Lead Person 1,Lead Person 2,Lead Person 3,Lead Person 4,Lead Person 5,Lead Person 6,Lead Person 7
28996,ADB-50375-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/50375-001-strategies-for-financing-social-protection-to-achi/,,Strategies for Financing Social Protection to Achieve Sustainable Development Goals in Developing Me,,3,Indonesia,Myanmar,Timor-Leste,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Law and Government,Technical Cooperation,,,,,,7/25/17,7/18/17,7/14/17,7/12/17,https://www.adb.org/projects/50375-001/main,0.5,0.5,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28969,ADB-42267-027,Published,U,Active,https://ews.rightsindevelopment.org/projects/42267-027-preparing-the-rajasthan-secondary-towns-developmen/,,Preparing the Rajasthan Secondary Towns Development Investment Program,Rajasthan,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Technical Cooperation,Water and Sanitation,,,,,,11/28/17,7/12/17,7/11/17,7/9/17,https://www.adb.org/projects/42267-027/main,,1.3,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28968,ADB-49450-004,Published,A,Approved,https://ews.rightsindevelopment.org/projects/49450-004-pacific-renewable-energy-investment-facility-form/,,Pacific Renewable Energy Investment Facility (formerly Pacific Renewable Energy and Energy Efficienc,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,8/1/17,7/11/17,1/4/17,6/22/17,https://www.adb.org/projects/49450-004/main,750,200,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28967,ADB-50288-002,Published,C,Approved,https://ews.rightsindevelopment.org/projects/50288-002-strengthening-infrastructure-capacity-and-innovati/,,Strengthening Infrastructure Capacity and Innovation for Inclusive Growth,,1,Philippines,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Agriculture and Forestry,,,,,,,8/11/17,7/11/17,7/7/17,6/30/17,https://www.adb.org/projects/50288-002/main,5,5,Yes,No,No,No,0,No,,1,Jocelyn Medallo,,,,,,
28966,ADB-49456-002,Published,C,Approved,https://ews.rightsindevelopment.org/projects/49456-002-improving-the-quality-of-basic-education-in-the-no/,,Improving the Quality of Basic Education in the North Pacific,,2,Marshall Islands,Micronesia,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Education and Health,,,,,,,8/1/17,7/11/17,9/29/16,7/3/17,https://www.adb.org/projects/49456-002/main,16.8,13,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28965,ADB-41504-025,Published,B,Approved,https://ews.rightsindevelopment.org/projects/41504-025-town-electrification-investment-program-tranche/,,Town Electrification Investment Program - Tranche 2,,1,Papua New Guinea,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,8/1/17,7/11/17,3/30/17,7/4/17,https://www.adb.org/projects/41504-025/main,60.9,60.9,Yes,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28964,ADB-50254-001,Published,C,Active,https://ews.rightsindevelopment.org/projects/50254-001-south-asia-subregional-economic-cooperation-custom/,,South Asia Subregional Economic Cooperation Customs Reform and Modernization for Trade Facilitation ,,1,Nepal,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Industry and Trade,Law and Government,,,,,,11/28/17,7/11/17,5/19/17,7/7/17,https://www.adb.org/projects/50254-001/main,21,21,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28777,AIIB-000015,Published,A,Approved,https://ews.rightsindevelopment.org/projects/000015-bangladesh-natural-gas-infrastructure-and-efficie/,,Bangladesh: Natural Gas Infrastructure and Efficiency Improvement Project,,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,Asian Development Bank (ADB),Asian Infrastructure Investment Bank (AIIB),,,,3,Construction,Energy,Infrastructure,,,,,12/1/17,7/10/17,,3/22/17,https://www.aiib.org/en/projects/approved/2017/bangladesh-natural-gas-infrastructure.html,453,60,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28753,ADB-43448-015,Published,U,Active,https://ews.rightsindevelopment.org/projects/43448-015-bagmati-river-basin-improvement-project-addition/,,Bagmati River Basin Improvement Project - Additional Financing,Kathmandu,1,Nepal,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,5,Climate and Environment,Construction,Infrastructure,Technical Cooperation,Water and Sanitation,,,1/11/18,7/10/17,7/7/17,7/3/17,https://www.adb.org/projects/43448-015/main,,0.23,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28771,AIIB-000032,Published,A,Proposed,https://ews.rightsindevelopment.org/projects/000032-georgia-280-mw-nenskra-hydropower-plant/,,Georgia: 280 MW Nenskra Hydropower Plant,"Nenskra and Nakra valleys in the Mestia Muncipality, Samegrelo-Zemo Svaneti region",1,Georgia,,,,,,,,,,,,4,JSC Nenskra Hydro,JSC Partnership Fund,Korean Water Resources Corporation (K-Water),Salini Impregilo,,,,,,,,,,,,4,Asian Development Bank (ADB),Asian Infrastructure Investment Bank (AIIB),European Bank for Reconstruction and Development (EBRD),European Investment Bank (EIB),,3,Construction,Energy,Hydropower,,,,,12/18/17,7/10/17,,3/1/18,https://www.aiib.org/en/projects/proposed/2017/280-mw-nenskra-hydropower-plant.html,1035,86.7,Yes,Yes,Yes,Yes,0,No,,1,Ishita Petkar,,,,,,
27987,ADB-46392-001,Published,B,Active,https://ews.rightsindevelopment.org/projects/46392-001-north-south-power-transmission-enhancement-project/,,North-South Power Transmission Enhancement Project (formerly Power Distribution Project),"Dashte Alwan, Kabul",1,Afghanistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Construction,Energy,Infrastructure,,,,,9/12/17,7/6/17,3/28/17,11/25/13,https://www.adb.org/projects/46392-001/main,220,216,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27989,ADB-47233-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47233-001-transport-sector-planning-and-management/,,Transport Sector Planning and Management,,1,Fiji,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,10/14/17,7/6/17,3/29/17,11/25/13,https://www.adb.org/projects/47233-001/main,,0.8,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27990,ADB-45253-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/45253-001-third-capital-market-development-program/,,Third Capital Market Development Program,,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Finance,Technical Cooperation,,,,,,9/11/17,7/6/17,9/16/15,11/25/13,https://www.adb.org/projects/45253-001/main,,0.5,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27992,ADB-42489-053,Published,B,Approved,https://ews.rightsindevelopment.org/projects/42489-053-water-supply-and-sanitation-services-investment-pr/,,Water Supply and Sanitation Services Investment Program - Tranche 4,"Fergana, Margilan",1,Uzbekistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Water and Sanitation,,,,,,,4/5/18,7/6/17,3/27/17,11/25/13,https://www.adb.org/projects/42489-053/main,52.5,42,Yes,No,No,No,0,No,,1,Ishita Petkar,,,,,,
27996,ADB-46506-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/46506-001-implementing-the-pacific-regional-audit-initiative/,,"Implementing the Pacific Regional Audit Initiative in Pacific Island Countries, Phase 2",,12,Fiji,Kiribati,Marshall Islands,Micronesia,Nauru,Palau,Papua New Guinea,Samoa,Solomon Islands,Tonga,Tuvalu,Vanuatu,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,10/16/17,7/6/17,3/23/17,11/25/13,https://www.adb.org/projects/46506-001/main,,1.7,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28000,ADB-43141-043,Published,B,Approved,https://ews.rightsindevelopment.org/projects/43141-043-civil-aviation-development-investment-program-tr/,,Civil Aviation Development Investment Program - Tranche 2,,1,Papua New Guinea,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,11/20/17,7/6/17,9/29/16,11/25/13,https://www.adb.org/projects/43141-043/main,,,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27982,ADB-46312-001,Published,C,Approved,https://ews.rightsindevelopment.org/projects/46312-001-payment-system-modernization-project/,,Payment System Modernization Project,,1,Mongolia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Finance,,,,,,,10/11/17,7/6/17,4/24/17,11/26/13,https://www.adb.org/projects/46312-001/main,,20,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27976,ADB-45366-004,Published,B,Approved,https://ews.rightsindevelopment.org/projects/45366-004-solid-waste-management-improvement-project/,,Solid Waste Management Improvement Project,Tashkent City,1,Uzbekistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Water and Sanitation,,,,,,,4/5/18,7/6/17,3/15/17,11/27/13,https://www.adb.org/projects/45366-004/main,76,69,Yes,No,No,No,0,No,,1,Ishita Petkar,,,,,,
27977,ADB-47100-004,Published,B,Active,https://ews.rightsindevelopment.org/projects/47100-004-madhya-pradesh-power-transmission-and-distribution/,,Madhya Pradesh Power Transmission and Distribution System Improvement Project,Madhya Pradesh,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Construction,Energy,Infrastructure,,,,,9/12/17,7/6/17,3/24/17,11/27/13,https://www.adb.org/projects/47100-004/main,500,350,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27971,ADB-46418-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/46418-001-golovnaya-240-megawatt-hydropower-plant-rehabilita/,,Golovnaya 240-Megawatt Hydropower Plant Rehabilitation Project,,1,Tajikistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,1/8/18,7/6/17,3/15/17,11/28/13,https://www.adb.org/projects/46418-001/main,170,136,No,No,No,No,0,No,,1,Ishita Petkar,,,,,,
27945,ADB-47061-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47061-001-institutionalization-of-urban-rural-environmental/,,Institutionalization of Urban-Rural Environmental Master Planning to Guide Environmentally Sustainab,,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Agriculture and Forestry,,,,,,,11/11/17,7/6/17,9/16/15,12/2/13,https://www.adb.org/projects/47061-001/main,,0.2,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27950,ADB-47225-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/47225-001-support-for-strengthening-public-debt-management/,,Support for Strengthening Public Debt Management,,1,Myanmar,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,10/12/17,7/6/17,3/31/17,12/2/13,https://www.adb.org/projects/47225-001/main,,2.15,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27953,ADB-46433-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/46433-001-supporting-education-and-skills-development/,,Supporting Education and Skills Development,,1,Nepal,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Education and Health,Technical Cooperation,,,,,,9/12/17,7/6/17,3/23/17,12/2/13,https://www.adb.org/projects/46433-001/main,,1,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27956,ADB-46058-002,Published,B,Approved,https://ews.rightsindevelopment.org/projects/46058-002-qinghai-delingha-concentrated-solar-thermal-power/,,Qinghai Delingha Concentrated Solar Thermal Power Project,,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,10/19/17,7/6/17,3/10/17,12/2/13,https://www.adb.org/projects/46058-002/main,322.26,225.58,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27960,ADB-45030-002,Published,B,Approved,https://ews.rightsindevelopment.org/projects/45030-002-yunnan-sustainable-road-maintenance-sector-proje/,,Yunnan Sustainable Road Maintenance (Sector) Project,Yunnan Province ,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,10/19/17,7/6/17,3/13/17,12/2/13,https://www.adb.org/projects/45030-002/main,232.4,80,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27963,ADB-37143-033,Published,A,Active,https://ews.rightsindevelopment.org/projects/37143-033-north-eastern-states-roads-investment-program-pro/,,North Eastern States Roads Investment Program (Project 2),"Assam, Manipur, Mizoram, Tripura, North Eastern Region",1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,4,Climate and Environment,Construction,Infrastructure,Transport,,,,9/12/17,7/6/17,3/17/17,12/2/13,https://www.adb.org/projects/37143-033/main,157.2,125.2,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27942,ADB-42362-013,Published,A,Approved,https://ews.rightsindevelopment.org/projects/42362-013-java-bali-500-kilovolt-power-transmission-crossing/,,Java-Bali 500-Kilovolt Power Transmission Crossing,Java and Bali,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,10/12/17,7/6/17,3/31/17,12/3/13,https://www.adb.org/projects/42362-013/main,,249,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27940,ADB-43332-053,Published,C,Approved,https://ews.rightsindevelopment.org/projects/43332-053-railway-energy-efficiency-and-safety-enhancement-i/,,Railway Energy Efficiency and Safety Enhancement Investment Program - Tranche IV,,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,10/19/17,7/6/17,3/13/17,12/4/13,https://www.adb.org/projects/43332-053/main,547.6,180,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27966,ADB-47302-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47302-001-enhancing-financial-stability-scoping/,,Enhancing Financial Stability (Scoping),National-wide,1,Vietnam,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Technical Cooperation,,,,,,,10/26/17,7/6/17,11/28/13,12/4/13,https://www.adb.org/projects/47302-001/main,0.23,0.18,No,No,No,No,0,No,,2,Tom Weerachat,Thien Hoang,,,,,
27968,ADB-47237-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47237-001-urban-development-planning-and-institutional-capac/,,Urban Development Planning and Institutional Capacity Building,,1,Fiji,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Water and Sanitation,,,,,,,10/25/17,7/6/17,9/30/16,12/4/13,https://www.adb.org/projects/47237-001/main,,1.64,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27970,ADB-47150-001,Published,U,Active,https://ews.rightsindevelopment.org/projects/47150-001-enhancing-tax-administration-capacity/,,Enhancing Tax Administration Capacity,,1,Maldives,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Finance,Law and Government,Technical Cooperation,,,,,9/15/17,7/6/17,3/9/17,12/4/13,https://www.adb.org/projects/47150-001/main,1,0.85,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27972,ADB-46456-002,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/46456-002-supporting-education-and-skills-development-invest/,,Supporting Education and Skills Development Investment Programs,,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Education and Health,Technical Cooperation,,,,,,9/15/17,7/6/17,9/2/16,12/4/13,https://www.adb.org/projects/46456-002/main,,1,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27973,ADB-42518-023,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/42518-023-support-for-the-establishment-of-the-greater-mekon/,,Support for the Establishment of the Greater Mekong Railway Association,,6,Cambodia,China,Laos,Myanmar,Thailand,Vietnam,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,11/14/17,7/6/17,9/4/15,12/4/13,https://www.adb.org/projects/42518-023/main,,0.23,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27974,ADB-42094-075,Published,B,Active,https://ews.rightsindevelopment.org/projects/42094-075-energy-sector-development-investment-program-tra/,,Energy Sector Development Investment Program - Tranche 5,Dashte Alwan,1,Afghanistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Construction,Energy,Infrastructure,,,,,2/28/18,7/6/17,9/28/17,12/4/13,https://www.adb.org/projects/42094-075/main,53,49.1,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27959,ADB-47928-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/47928-001-dahej-liquefied-natural-gas-terminal-expansion-pha/,,Dahej Liquefied Natural Gas Terminal Expansion Phase III,,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Construction,Energy,,,,,,1/16/18,7/6/17,9/29/14,12/5/13,https://www.adb.org/projects/47928-001/main,,9276,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27962,ADB-47075-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47075-001-strengthening-capacity-for-wetland-protection-for/,,Strengthening Capacity for Wetland Protection for Sanjiang Plain,Heilongjiang Sheng,1,China,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Agriculture and Forestry,,,,,,,10/30/17,7/6/17,9/27/16,12/5/13,https://www.adb.org/projects/47075-001/main,,0.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27965,ADB-42408-043,Published,B,Approved,https://ews.rightsindevelopment.org/projects/42408-043-water-supply-and-sanitation-investment-program-t/,,Water Supply and Sanitation Investment Program - Tranche 3,"Agcabedi, Bulqan, Karakhanbeyli, Nakhichevan, Qaracuq, Tumbul",1,Azerbaijan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Water and Sanitation,,,,,,,1/10/18,7/6/17,3/31/17,12/5/13,https://www.adb.org/projects/42408-043/main,203.39,150,No,No,No,No,0,No,,1,Ishita Petkar,,,,,,
27943,ADB-47279-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47279-001-karachi-bus-rapid-transit-project/,,Karachi Bus Rapid Transit Project,"Karachi, Sindh",1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Technical Cooperation,Transport,,,,,,9/15/17,7/6/17,9/29/16,12/6/13,https://www.adb.org/projects/47279-001/main,0.93,0.83,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27947,ADB-47122-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47122-001-support-for-selected-sector-analysis-for-national/,,Support for Selected Sector Analysis for National Medium-Term Development Planning 2015-2019 on ASEA,,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Industry and Trade,,,,,,,11/4/17,7/6/17,3/24/16,12/6/13,https://www.adb.org/projects/47122-001/main,,0.23,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27955,ADB-46380-004,Published,U,Approved,https://ews.rightsindevelopment.org/projects/46380-004-sustainable-infrastructure-assistance-program-st/,,Sustainable Infrastructure Assistance Program - Strengthening Community Participation in Project Des,,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Transport,,,,,,,11/6/17,7/6/17,9/25/15,12/6/13,https://www.adb.org/projects/46380-004/main,,1,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27957,ADB-46390-003,Published,B,Approved,https://ews.rightsindevelopment.org/projects/46390-003-power-distribution-improvement-project/,,Power Distribution Improvement Project,"Yangon, Mandalay, Sagaing, and Magway",1,Myanmar,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Energy,,,,,,,10/18/17,7/6/17,3/21/17,12/6/13,https://www.adb.org/projects/46390-003/main,,,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28004,ADB-32234-053,Published,C,Canceled,https://ews.rightsindevelopment.org/projects/32234-053-railway-sector-investment-program-tranche-3/,,Railway Sector Investment Program - Tranche 3,,1,Bangladesh,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,2,Construction,Transport,,,,,,9/15/17,7/6/17,3/27/17,12/9/13,https://www.adb.org/projects/32234-053/main,141.61,100,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28005,ADB-43166-214,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/43166-214-advanced-project-preparedness-for-poverty-reductio/,,Advanced Project Preparedness for Poverty Reduction-Project Preparation and Implementation Support f,Uttarakhand,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Finance,Infrastructure,Technical Cooperation,,,,,9/15/17,7/6/17,3/18/16,12/9/13,https://www.adb.org/projects/43166-214/main,,2,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28009,ADB-47094-001,Published,A,Active,https://ews.rightsindevelopment.org/projects/47094-001-jamshoro-power-generation-project/,,Jamshoro Power Generation Project,Jamshoro,1,Pakistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,4,Climate and Environment,Education and Health,Energy,Infrastructure,,,,9/19/17,7/6/17,3/29/17,12/9/13,https://www.adb.org/projects/47094-001/main,1430,900,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28010,ADB-46351-002,Published,B,Approved,https://ews.rightsindevelopment.org/projects/46351-002-climate-resilience-sector-project/,,Climate Resilience Sector Project,,1,Tonga,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Climate and Environment,,,,,,,10/25/17,7/6/17,9/30/16,12/9/13,https://www.adb.org/projects/46351-002/main,23.13,,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27991,ADB-47121-002,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47121-002-capacity-development-for-project-implementation/,,Capacity Development for Project Implementation,,1,Sri Lanka,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Law and Government,Technical Cooperation,Water and Sanitation,,,,,9/15/17,7/6/17,3/13/17,12/10/13,https://www.adb.org/projects/47121-002/main,0.55,0.5,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27994,ADB-47924-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/47924-001-delhi-electricity-distribution-system-improvement/,,Delhi Electricity Distribution System Improvement,South and West Delhi ,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,0,,,,,,,,1/18/18,7/6/17,9/24/14,12/10/13,https://www.adb.org/projects/47924-001/main,,80,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
27995,ADB-47017-001,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/47017-001-wholesale-metering-and-transmission-reinforcement/,,Wholesale Metering and Transmission Reinforcement Project,,1,Tajikistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,0,,,,,,,,1/7/18,7/6/17,3/30/15,12/10/13,https://www.adb.org/projects/47017-001/main,,1,No,No,No,No,0,No,,1,Ishita Petkar,,,,,,
27997,ADB-46535-002,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/46535-002-strengthening-private-sector-participation-in-tech/,,Strengthening Private Sector Participation in Technical and Vocational Education and Training,,1,Tajikistan,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Education and Health,,,,,,,1/7/18,7/6/17,9/16/15,12/10/13,https://www.adb.org/projects/46535-002/main,,0.7,No,No,No,No,0,No,,1,Ishita Petkar,,,,,,
27998,ADB-44426-017,Published,U,Canceled,https://ews.rightsindevelopment.org/projects/44426-017-national-green-energy-corridor-investment-project/,,National Green Energy Corridor Investment Project,,1,India,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Energy,Finance,Technical Cooperation,,,,,9/15/17,7/6/17,3/10/16,12/10/13,https://www.adb.org/projects/44426-017/main,0.29,0.23,No,No,No,No,0,No,,1,Preksha Kumar,,,,,,
28001,ADB-47287-001,Published,U,Approved,https://ews.rightsindevelopment.org/projects/47287-001-aligning-asian-development-bank-and-country-system/,,Aligning Asian Development Bank and Country Systems for Improved Project Performance,,1,Indonesia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Law and Government,,,,,,,10/11/17,7/6/17,4/5/17,12/10/13,https://www.adb.org/projects/47287-001/main,,1.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
28003,ADB-42322-023,Published,C,Approved,https://ews.rightsindevelopment.org/projects/42322-023-additional-financing-of-food-and-nutrition-social/,,Additional Financing of Food and Nutrition Social Welfare Project,,1,Mongolia,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,1,Education and Health,,,,,,,10/12/17,7/6/17,3/31/17,12/10/13,https://www.adb.org/projects/42322-023/main,,0.5,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
27985,ADB-47311-001,Published,B,Approved,https://ews.rightsindevelopment.org/projects/47311-001-enhancing-rural-livelihoods-and-incomes/,,Enhancing Rural Livelihoods and Incomes,"Ayeyarwady Delta, Central Dry Zone, Tanintharyi Region and Shan State",1,Myanmar,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,Asian Development Bank (ADB),,,,,3,Agriculture and Forestry,Energy,Water and Sanitation,,,,,10/11/17,7/6/17,4/3/17,12/11/13,https://www.adb.org/projects/47311-001/main,,12,No,No,No,No,0,No,,1,Tom Weerachat,,,,,,
